time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.960000000000003,-0.063296722154,-0.0649552180044,97.5953468861,6.27877227908,0.00694970266244,0.0,-0.0752860824656,-0.057218629425,28.1769054473,-0.00247405750553,0.00379350467692,0.0,900.000857781,900.000142528,899.999246332,900.000623645
4.020000000000002,-0.0679379713033,-0.0684669474214,99.2859649096,6.27862410349,0.00717716729111,0.0,-0.0794421568496,-0.0598519808151,28.1770253645,-0.00246066402967,0.00378622086034,0.0,899.999940847,899.99956428,900.000717588,900.001314959
4.080000000000001,-0.0728326188728,-0.0721392985768,100.976589555,6.27847609944,0.00740381540564,0.0,-0.0837326380071,-0.0625726440054,28.177126578,-0.00247887922158,0.00375995545108,0.0,900.000666746,899.999521623,900.001667772,900.000984822
4.14,-0.0779887099416,-0.0759775125156,102.667219801,6.27832768873,0.00762784071603,0.0,-0.0881567504912,-0.0653808054102,28.1772123903,-0.00246277747824,0.00368129463196,0.0,900.001503923,899.998237451,900.002093621,900.002800767
4.199999999999998,-0.0834142037502,-0.0799868389951,104.357854624,6.27818036179,0.0078474278966,0.0,-0.0927123200005,-0.0682763045299,28.1772795621,-0.00244079347438,0.003616728082,0.0,900.000791825,899.998097666,900.001599565,900.002544586
4.259999999999997,-0.0891169112455,-0.0841724984851,106.048493072,6.27803386645,0.00806407408823,0.0,-0.0973969001652,-0.071258476564,28.1773334331,-0.00244318083784,0.00359884882623,0.0,899.999960377,899.999158183,900.002121214,900.002078821
4.319999999999996,-0.0951045285424,-0.0885396802214,107.73913439,6.27788804718,0.00828044892932,0.0,-0.102209249073,-0.0743270212174,28.1773754914,-0.0024046097025,0.0036210426903,0.0,899.999508026,900.000329025,900.001028932,900.002645265
4.379999999999995,-0.101384724177,-0.0930935473101,109.429777996,6.27774418523,0.00849833458245,0.0,-0.107149631929,-0.0774811316929,28.1774098042,-0.00238387927802,0.0036521925444,0.0,900.000039757,900.001223011,900.001640247,900.002533285
4.439999999999993,-0.10796520737,-0.0978391997058,111.120423224,6.27760275755,0.0087201972241,0.0,-0.112219089281,-0.0807197015989,28.1774298776,-0.00230366970237,0.00378860655674,0.0,899.996896431,900.002341964,900.000041983,900.003343283
4.499999999999992,-0.114853815521,-0.102781650962,112.811069574,6.27746763768,0.00895061931651,0.0,-0.117421199987,-0.0840406013723,28.1774471811,-0.00214883590272,0.00394370754802,0.0,899.997680723,900.003880359,899.999110303,900.005431925
4.559999999999991,-0.122058659984,-0.107925712346,114.501716553,6.27734161199,0.0091890995369,0.0,-0.122761064934,-0.087439228394,28.1774511211,-0.00200377109105,0.00403653392379,0.0,899.997016808,900.000691512,899.999519671,900.0054424
